"","time","long","lat","id","xdata","ydata","utm.zone"
"1.1645",19753380,-115.470666586397,31.037999847388,269,645949.687500019,3434817.7499999,"11N"
"1.1646",19754520,-115.471166903965,31.0378343653377,269,645902.187500019,3434798.7499999,"11N"
"1.1647",19754580,-115.471166903965,31.0378343653377,269,645902.187500019,3434798.7499999,"11N"
"1.1648",19754640,-115.471333283466,31.0376671806455,269,645886.562500019,3434779.9999999,"11N"
"1.1649",19754700,-115.538333489579,31.0651660811735,269,639451.687500013,3437741.99999991,"11N"
"1.1650",19754820,-115.505333374473,31.0506666149111,269,642622.062500017,3436176.74999991,"11N"
"1.1651",19754940,-115.503666570883,31.0323332075395,269,642808.500000017,3434146.74999991,"11N"
"1.1652",19755000,-115.503666580001,31.0325001096066,269,642808.250000015,3434165.24999991,"11N"
"1.1653",19755060,-115.514332997552,31.04499893039,269,641771.625000015,3435536.99999991,"11N"
"1.1654",19755120,-115.514333024332,31.0451658327354,269,641771.375000017,3435555.49999991,"11N"
"1.1655",19755180,-115.514333024332,31.0451658327354,269,641771.375000017,3435555.49999991,"11N"
"1.1656",19755720,-115.514333024332,31.0451658327354,269,641771.375000017,3435555.49999991,"11N"
"1.1657",19755780,-115.514333024332,31.0451658327354,269,641771.375000017,3435555.49999991,"11N"
"1.1658",19755840,-115.514166624515,31.0448323677031,269,641787.750000017,3435518.74999991,"11N"
"1.1659",19755960,-115.529666419513,31.0333335295977,269,640325.375000014,3434224.49999991,"11N"
"1.1660",19756020,-115.524666572712,31.0729991862341,269,640744.187500014,3438627.49999991,"11N"
"1.1661",19756140,-115.470833573154,31.0379995712046,269,645933.750000018,3434817.4999999,"11N"
"1.1662",19756260,-115.473000292452,31.035832969124,269,645730.250000018,3434574.4999999,"11N"
"1.1663",19756320,-115.47300024779,31.0359998693604,269,645730.000000017,3434592.9999999,"11N"
"1.1664",19756380,-115.473000292452,31.035832969124,269,645730.250000018,3434574.4999999,"11N"
"1.1665",19756440,-115.470999805419,31.0358340880142,269,645921.187500018,3434577.2499999,"11N"
"1.1666",19756500,-115.470666530197,31.0358323936166,269,645953.000000019,3434577.4999999,"11N"
"1.1667",19756560,-115.470833464728,31.0359990174201,269,645936.812500018,3434595.7499999,"11N"
"1.1668",19756620,-115.470500152903,31.0359995775611,269,645968.625000018,3434596.2499999,"11N"
"1.1669",19757160,-115.470666481464,31.0359992937183,269,645952.750000018,3434595.9999999,"11N"
"1.1670",19757220,-115.470833416273,31.0361659175274,269,645936.56250002,3434614.2499999,"11N"
"1.1671",19757280,-115.472999682407,31.0356660611354,269,645730.562500018,3434555.9999999,"11N"
"1.1672",19760040,-115.578999787407,31.0445004611878,269,635600.812500013,3435400.99999992,"11N"
"1.1673",19760100,-115.578833577895,31.0446677901139,269,635616.437500012,3435419.74999992,"11N"
"1.1674",19760160,-115.57916680671,31.043000161771,269,635587.000000009,3435234.49999992,"11N"
"1.1675",19760220,-115.580333450463,31.0493328138279,269,635466.687500011,3435934.99999992,"11N"
"1.1676",19760280,-115.475166658927,31.0376674332941,269,645520.687500019,3434774.9999999,"11N"
"1.1677",19760340,-115.685833214479,31.3066671869187,269,625060.125000007,3464334.49999993,"11N"
"1.1678",19760400,-115.590666479688,31.07516741791,269,634444.250000012,3438785.99999992,"11N"
"1.1679",19760580,-115.513666654161,31.0286664142077,269,641859.437500017,3433727.49999991,"11N"
"1.1680",19760640,-115.471666459761,31.0381673188712,269,645854.00000002,3434834.9999999,"11N"
"1.1681",19760700,-115.471500127375,31.0381676038796,269,645869.875000019,3434835.24999991,"11N"
"1.1682",19760760,-115.471333176323,31.0381656259291,269,645885.812500018,3434835.2499999,"11N"
"1.1683",19760820,-115.471500127375,31.0381676038796,269,645869.875000019,3434835.24999991,"11N"
"1.1684",19760880,-115.471666412591,31.0383342189723,269,645853.750000019,3434853.4999999,"11N"
"1.1685",19760940,-115.472166812675,31.0379995779304,269,645806.500000016,3434815.7499999,"11N"
"1.1686",19761480,-115.471666506919,31.0380004187658,269,645854.250000019,3434816.4999999,"11N"
"1.1687",19761540,-115.471666412591,31.0383342189723,269,645853.750000019,3434853.4999999,"11N"
"1.1688",19761600,-115.471999825845,31.03799985584,269,645822.437500017,3434815.9999999,"11N"
"1.1689",19761780,-115.363666813436,31.022000259292,269,656188.437500027,3433189.74999988,"11N"
"1.1690",19761840,-115.207833174163,30.7473341499785,269,671554.000000043,3402972.74999984,"11N"
"1.1691",19761900,-115.498333183476,30.8866659668638,269,643535.312500016,3418007.49999991,"11N"
"1.1692",19763160,-115.493333443227,31.0865008828054,269,643713.312500014,3440164.24999991,"11N"
"1.1693",19763220,-115.534166444381,31.0471677461999,269,639875.625000016,3435752.24999991,"11N"
"1.1694",19763280,-115.462500212738,31.0451674621289,269,646718.125000019,3435622.9999999,"11N"
"1.1695",19763340,-115.470666586397,31.037999847388,269,645949.687500019,3434817.7499999,"11N"
"1.1696",19763400,-115.471666459761,31.0381673188712,269,645854.00000002,3434834.9999999,"11N"
"1.1697",19763520,-115.471166951968,31.0376674652529,269,645902.437500018,3434780.2499999,"11N"
"1.1698",19763580,-115.471166951968,31.0376674652529,269,645902.437500018,3434780.2499999,"11N"
"1.1699",19763640,-115.470833621752,31.0378326711431,269,645934.000000019,3434798.9999999,"11N"
"1.1700",19763700,-115.470666586397,31.037999847388,269,645949.687500019,3434817.7499999,"11N"
"1.1701",19763760,-115.471999825845,31.03799985584,269,645822.437500017,3434815.9999999,"11N"
"1.1702",19763820,-115.471666459761,31.0381673188712,269,645854.00000002,3434834.9999999,"11N"
"1.1703",19764360,-115.471833446866,31.0381670414028,269,645838.06250002,3434834.7499999,"11N"
"1.1704",19764420,-115.471833540585,31.0378332411687,269,645838.562500017,3434797.7499999,"11N"
"1.1705",19764480,-115.471833540585,31.0378332411687,269,645838.562500017,3434797.7499999,"11N"
"1.1706",19764600,-115.471166903965,31.0378343653377,269,645902.187500019,3434798.7499999,"11N"
"1.1707",19764660,-115.471166951968,31.0376674652529,269,645902.437500018,3434780.2499999,"11N"
"1.1708",19764720,-115.466166718081,31.0123339283495,269,646418.437500018,3431978.7499999,"11N"
"1.1709",19764780,-115.468000317693,31.0394996408233,269,646201.875000019,3434987.4999999,"11N"
"1.1710",19764840,-115.463166520178,31.0443341343889,269,646655.81250002,3435529.7499999,"11N"
"1.1711",19764900,-115.449999957056,31.0529997370181,269,647899.00000002,3436507.7499999,"11N"
"1.1712",19764960,-115.444499817999,31.0446674942482,269,648436.81250002,3435591.4999999,"11N"
"1.1713",19766100,-115.470500205163,31.0381670311544,269,645965.31250002,3434836.4999999,"11N"
"1.1714",19766160,-115.472499906812,31.0361676139758,269,645777.500000018,3434612.2499999,"11N"
"1.1715",19766220,-115.472332969002,31.0360009922281,269,645793.687500018,3434593.9999999,"11N"
"1.1716",19766280,-115.471000014054,31.0375008418076,269,645918.625000015,3434761.9999999,"11N"
"1.1717",19766340,-115.471333188027,31.0380009808302,269,645886.062500019,3434816.9999999,"11N"
"1.1718",19766400,-115.471333188027,31.0380009808302,269,645886.062500019,3434816.9999999,"11N"
"1.1719",19766460,-115.471666506919,31.0380004187658,269,645854.250000019,3434816.4999999,"11N"
"1.1720",19766520,-115.470666586397,31.037999847388,269,645949.687500019,3434817.7499999,"11N"
"1.1721",19766580,-115.470500303536,31.0378332310742,269,645965.812500018,3434799.4999999,"11N"
"1.1722",19766640,-115.471666459761,31.0381673188712,269,645854.00000002,3434834.9999999,"11N"
"1.1723",19766700,-115.471833353094,31.0385008416202,269,645837.562500019,3434871.7499999,"11N"
"1.1724",19767240,-115.471666506919,31.0380004187658,269,645854.250000019,3434816.4999999,"11N"
"1.1725",19767300,-115.471333188027,31.0380009808302,269,645886.062500019,3434816.9999999,"11N"
"1.1726",19767360,-115.503500255764,31.0325004362013,269,642824.125000016,3434165.49999991,"11N"
"1.1727",19767480,-115.465166433154,31.0583324442741,269,646443.50000002,3437078.7499999,"11N"
"1.1728",19767540,-115.278000210375,31.0496656828621,269,664318.937500036,3436379.99999986,"11N"
"1.1729",19767600,-115.056833000599,31.0579999813546,269,685410.87500007,3437652.24999976,"11N"
"1.1730",19767660,-114.939333118221,30.9688331243786,269,696807.812500101,3427969.49999969,"11N"
"1.1731",19767720,-115.04199970334,30.9508326225741,269,687035.687500073,3425796.99999976,"11N"
"1.1732",19767780,-115.512166942496,30.9368341829974,269,642138.687500015,3423550.49999991,"11N"
"1.1733",19769220,-115.468333641446,31.0394990875444,269,646170.062500018,3434986.9999999,"11N"
"1.1734",19769280,-115.281166423483,31.0523330946593,269,664012.187500033,3436670.99999986,"11N"
"1.1735",19769340,-115.321166963681,31.0624992325104,269,660177.750000032,3437739.49999987,"11N"
"1.1736",19770420,-115.479000318533,31.0398327763812,269,645151.500000019,3435009.9999999,"11N"
"1.1737",19770600,-115.470666586397,31.037999847388,269,645949.687500019,3434817.7499999,"11N"
"1.1738",19770660,-115.470666586397,31.037999847388,269,645949.687500019,3434817.7499999,"11N"
"1.1739",19770720,-115.470666586397,31.037999847388,269,645949.687500019,3434817.7499999,"11N"
"1.1740",19770780,-115.470666586397,31.037999847388,269,645949.687500019,3434817.7499999,"11N"
"1.1741",19770900,-115.469833602577,31.0381658933696,269,646028.937500018,3434837.2499999,"11N"
"1.1742",19770960,-115.471500127375,31.0381676038796,269,645869.875000019,3434835.24999991,"11N"
"1.1743",19771020,-115.471500174823,31.0380007037838,269,645870.125000019,3434816.7499999,"11N"
"1.1744",19771560,-115.471666459761,31.0381673188712,269,645854.00000002,3434834.9999999,"11N"
"1.1745",19771620,-115.471833353094,31.0385008416202,269,645837.562500019,3434871.7499999,"11N"
"1.1746",19771680,-115.471666459761,31.0381673188712,269,645854.00000002,3434834.9999999,"11N"
"1.1747",19773180,-115.574333332077,31.0586673919581,269,636026.000000011,3436976.99999992,"11N"
"1.1748",19774920,-115.572333541626,31.0559996212678,269,636220.625000012,3436683.74999992,"11N"
"1.1749",19776120,-115.56350030099,31.0765005653748,269,637034.125000013,3438966.99999992,"11N"
"1.1750",19776180,-115.402999820295,31.0883341122399,269,652327.875000023,3440487.99999989,"11N"
"1.1751",19776240,-115.360000016339,31.0461672419182,269,656498.937500026,3435873.74999988,"11N"
"1.1752",19776300,-115.431833046933,31.0488332156751,269,649639.187500022,3436070.2499999,"11N"
"1.1753",19776360,-115.595333012668,30.9401667754003,269,634188.062500012,3423816.74999992,"11N"
"1.1754",19776420,-115.554500023023,30.9454996595962,269,638081.562500013,3424457.74999992,"11N"
"1.1755",19776480,-115.554666853017,30.9454992698466,269,638065.625000013,3424457.49999992,"11N"
"1.1756",19776540,-115.55616651929,30.9448326195143,269,637923.312500013,3424381.74999992,"11N"
"1.1757",19776600,-115.556333348209,30.9448322275766,269,637907.375000015,3424381.49999992,"11N"
"1.1758",19776660,-115.55616651929,30.9448326195143,269,637923.312500013,3424381.74999992,"11N"
"1.1759",19776720,-115.556166626307,30.9449995266429,269,637923.062500014,3424400.24999992,"11N"
"1.1760",19776780,-115.55616651929,30.9448326195143,269,637923.312500013,3424381.74999992,"11N"
"1.1761",19777320,-115.55616651929,30.9448326195143,269,637923.312500013,3424381.74999992,"11N"
"1.1762",19777380,-115.55616651929,30.9448326195143,269,637923.312500013,3424381.74999992,"11N"
"1.1763",19777440,-115.55616651929,30.9448326195143,269,637923.312500013,3424381.74999992,"11N"
"1.1764",19777500,-115.55616651929,30.9448326195143,269,637923.312500013,3424381.74999992,"11N"
"1.1765",19777620,-115.471333235753,31.03783408074,269,645886.312500017,3434798.4999999,"11N"
"1.1766",19777680,-115.471999825845,31.03799985584,269,645822.437500017,3434815.9999999,"11N"
"1.1767",19777740,-115.532499929715,30.918499504063,269,640222.750000015,3421492.49999992,"11N"
"1.1768",19777800,-115.47099975198,30.8896658840736,269,646143.687500016,3418375.49999991,"11N"
"1.1769",19777860,-115.513666483013,30.8931673937836,269,642059.937500015,3418708.49999991,"11N"
